652520	34	77	112	81	77	55	85	71
652541	36	78	99	69	79	50	59	69
652555	32	76	106	76	77	55	84	69
652557	32	72	95	65	76	54	70	70
652569	0	1	1	1	0	0	0	0
654940	1	0	0	0	0	0	0	0
661833	0	0	0	0	0	0	0	0
694499	0	0	0	0	0	0	0	1
696211	1	0	0	0	0	0	0	0
696220	1	0	0	0	0	0	0	0
696958	1	0	0	0	0	0	0	0
696980	1	0	1	0	0	0	0	0
697748	1	0	0	0	0	0	0	0
697780	1	0	0	0	0	0	0	0
697788	1	0	0	0	0	0	0	0
702912	0	1	0	0	1	0	0	0
703239	6	8	3	0	13	10	3	36
703251	8	11	3	0	13	9	4	37
703263	5	10	1	0	10	9	3	28
703764	0	0	0	0	0	0	0	0
703784	0	0	0	0	0	0	0	0
703848	0	0	0	0	0	0	0	0
703865	0	0	0	0	0	0	0	0
703873	0	0	0	0	0	0	0	0
703875	0	0	0	0	0	0	0	0
703884	0	0	0	0	0	0	0	0
703887	0	0	0	0	0	0	0	0
704000	0	0	0	0	0	0	0	0
704002	0	0	0	0	0	0	0	0
704117	0	0	0	0	0	0	0	1
704121	0	0	0	0	0	0	0	0
704124	0	0	0	0	0	0	0	0
704127	0	0	0	0	0	0	0	0
704140	0	0	0	0	0	0	0	0
704155	0	0	0	0	0	0	0	0
704163	1	0	0	0	0	0	0	0
704395	0	0	0	0	0	0	0	0
704406	0	0	0	0	0	0	0	0
704409	0	0	0	0	0	0	0	0
704428	0	0	0	0	0	0	0	0
705252	1	0	0	0	0	0	0	0
705254	1	0	0	0	0	0	0	0
705267	0	0	0	0	0	0	0	0
714069	0	0	0	0	0	0	0	0
714083	0	0	0	0	0	0	0	0
714088	1	0	0	0	0	0	0	0
714103	1	0	0	0	0	1	0	0
714109	2	0	0	0	0	1	0	0
714123	1	0	0	0	0	1	0	0
714148	0	0	0	0	0	0	0	0
714154	0	0	0	0	0	0	0	0
714163	0	0	0	0	0	0	0	0
714168	0	0	0	0	0	0	0	0
714173	0	0	0	0	0	0	0	0
714363	1	0	0	0	0	0	0	1
714379	0	0	0	0	0	0	0	0
714919	0	0	0	0	0	0	0	0
714969	0	0	0	0	0	0	0	0
715119	1	0	3	0	1	0	0	0
715133	0	0	0	0	0	2	0	0
715138	1	0	0	0	0	1	0	1
715143	0	0	0	0	1	1	0	1
715148	0	0	0	0	0	0	0	1
715159	0	0	0	0	0	0	0	1
715164	2	0	0	0	0	0	0	1
715209	0	0	0	0	0	0	0	0
715769	1	0	0	0	0	0	0	0
715794	0	0	0	0	0	0	0	0
716176	0	0	0	0	0	0	0	0
716572	0	0	0	1	0	0	0	0
716597	0	0	0	0	0	0	0	0
716867	1	0	0	0	0	0	0	0
740580	1	0	1	0	0	0	0	1
744000	3	2	9	0	3	2	3	4
744016	5	3	9	0	3	2	3	4
744030	4	4	9	0	3	0	2	3
744037	0	0	0	0	0	0	0	0
747791	0	0	1	0	0	0	0	0
748491	0	0	0	0	0	0	0	1
751161	0	0	0	0	0	2	0	0
752160	0	0	0	0	0	0	0	0
752186	0	0	0	0	0	0	0	0
752199	0	0	0	0	0	0	0	0
752415	0	0	0	0	0	0	0	0
752437	0	0	0	0	0	0	0	0
752457	0	0	0	0	0	0	0	0
752459	0	0	0	0	0	0	0	0
752461	0	0	0	0	0	0	0	0
752532	0	2	3	0	0	1	0	0
752542	0	0	0	0	0	0	0	0
752561	0	0	0	0	0	0	0	0
752571	0	0	0	0	0	0	0	0
752656	0	0	0	0	2	0	1	0
752669	0	0	0	0	0	0	0	0
752672	0	0	0	0	0	0	0	1
752688	0	0	0	0	0	0	0	1
752713	0	0	0	0	0	0	0	0
752760	0	0	0	0	0	0	0	0
752775	0	0	0	1	0	0	0	0
752778	0	0	1	0	0	0	0	0
752780	1	0	0	0	0	0	0	0
752782	2	0	0	1	0	0	0	0
752789	2	0	2	0	0	0	0	1
752794	1	0	0	0	1	0	0	1
752796	0	0	0	0	1	1	0	0
752800	1	0	0	0	0	0	0	0
752930	0	2	0	0	4	2	0	10
752940	0	4	0	0	12	2	0	15
752942	0	4	0	0	8	2	0	9
752950	0	4	0	0	13	2	0	11
752953	0	3	0	0	5	2	0	5
752970	0	2	0	0	14	4	0	14
752974	0	4	0	0	14	4	0	13
752979	0	4	1	0	14	4	0	15
756148	0	0	1	0	0	0	0	0
756155	0	0	1	0	0	0	0	0
756191	0	0	1	0	0	0	0	0
756655	0	0	0	0	0	0	0	1
757606	0	0	0	0	0	0	0	0
758123	11	18	21	13	12	2	33	31
758188	0	0	0	0	0	0	0	1
759037	0	0	0	0	0	0	0	1
759050	0	0	0	0	0	1	0	1
759060	1	0	0	0	0	1	0	2
759086	1	0	0	0	0	1	0	0
759114	0	0	0	0	1	0	0	0
759125	0	0	0	0	2	0	0	0
759134	0	0	0	0	2	0	0	0
759223	0	0	0	0	0	0	0	0
759236	0	0	0	0	0	0	0	1
759991	0	0	0	0	0	0	0	1
760898	0	1	2	0	1	0	0	0
760922	0	1	2	0	1	0	0	0
760939	0	1	1	0	0	0	0	0
763576	1	0	1	0	0	1	1	0
768306	1	0	0	0	1	0	0	0
768508	0	0	0	0	1	0	0	0
768530	0	0	0	0	1	0	0	0
770025	0	0	0	0	0	1	0	0
770069	1	0	0	0	0	0	0	0
772583	1	0	0	0	0	0	0	0
772637	1	0	0	1	1	0	0	0
772696	1	0	1	0	1	0	0	1
772725	1	0	1	0	1	0	0	1
776754	0	0	0	1	0	0	0	0
776757	0	0	0	1	0	0	0	0
776759	0	0	0	1	0	0	0	0
776791	0	0	0	0	0	0	0	0
777235	0	0	0	0	0	0	0	1
777261	1	0	0	0	0	0	0	0
777284	1	0	0	0	0	0	0	0
777286	1	0	0	0	0	0	0	0
777546	1	0	0	0	0	0	0	0
777580	0	0	0	0	0	0	0	0
778298	0	0	0	0	0	0	0	0
781455	0	0	0	0	0	0	0	2
781616	0	0	0	0	0	1	0	0
781989	1	0	1	0	0	0	0	0
782013	1	0	0	0	0	0	0	0
783632	25	3	3	0	15	7	11	104
783695	0	0	0	0	0	0	0	0
786384	0	0	0	0	0	2	0	1
788333	0	0	1	0	0	0	0	0
788348	0	0	1	0	0	0	0	0
788864	1	0	0	0	0	0	0	0
788948	74	18	12	6	51	15	19	37
788984	96	50	63	22	85	38	79	116
789050	0	0	0	0	0	0	0	1
789071	0	0	0	0	0	0	0	1
789074	0	0	0	0	0	0	0	0
791472	0	0	0	0	0	0	0	0
791479	1	0	0	0	0	0	0	0
791682	0	1	0	0	0	0	0	0
794808	0	0	0	0	0	0	0	1
795062	0	0	0	0	0	0	0	0
795064	0	0	0	0	0	0	0	0
795077	0	0	0	0	0	0	0	0
795091	0	0	0	0	0	0	0	0
795093	0	0	0	0	0	0	0	0
795107	0	0	0	0	0	0	0	0
795109	0	0	0	0	0	0	0	0
795115	0	0	0	0	0	0	0	0
795190	0	0	0	0	0	0	0	1
795201	0	0	0	0	0	0	0	0
795204	0	1	0	0	2	0	0	2
795215	0	0	0	0	6	0	1	1
795240	0	0	0	0	0	0	0	0
795245	0	0	0	0	0	0	0	0
795274	0	0	0	0	2	0	1	0
795291	0	0	0	0	3	0	0	0
795297	0	0	0	0	3	0	0	1
795299	0	0	0	0	4	0	0	0
795307	0	0	0	0	2	0	0	2
795312	0	0	0	0	4	3	0	1
795330	2	1	1	1	10	1	1	2
795337	0	0	1	0	44	2	0	12
795340	0	0	1	0	75	1	0	25
795342	0	2	1	0	72	1	2	25
795347	2	1	2	0	75	0	3	36
795349	0	0	0	0	70	0	4	24
795361	7	2	1	0	56	1	43	52
795363	13	15	5	0	48	12	50	70
795410	0	0	0	0	1	0	0	0
795417	0	0	0	0	1	0	0	0
795436	0	0	0	0	1	0	0	0
795609	1	0	0	0	0	0	0	0
795649	1	0	0	0	0	0	0	0
795805	1	0	0	0	0	0	0	0
798110	0	0	0	0	0	0	0	0
798611	0	0	0	0	0	0	2	0
798985	17	35	64	36	25	35	29	54
798998	17	37	70	37	25	36	30	55
799008	17	36	67	35	25	33	29	53
799019	10	35	60	29	18	26	21	37
799033	6	19	28	15	9	13	13	12
799061	0	0	2	1	2	1	1	3
799101	0	0	0	0	0	0	0	0
799543	0	0	0	0	0	0	0	0
799790	1	1	0	0	1	0	0	0
800269	0	0	0	0	0	0	0	0
800934	0	0	1	0	0	0	0	0
802402	1	0	0	0	0	0	1	0
807985	0	0	0	0	0	0	0	0
808394	2	0	0	0	2	0	0	1
809479	0	0	0	0	0	0	0	0
811284	0	0	0	0	0	0	0	0
811508	0	0	0	1	0	0	0	1
812010	0	0	0	0	0	0	0	0
812208	0	0	0	0	0	1	0	0
812223	0	0	0	0	0	1	0	0
812244	0	0	0	0	0	1	0	0
814900	0	0	0	0	0	0	0	1
815764	0	0	0	0	0	0	0	0
816320	1	0	0	0	0	0	0	0
817067	1	0	0	0	0	0	0	0
817331	1	0	0	0	0	0	0	0
819092	0	0	0	0	0	0	0	0
819132	0	0	0	0	0	0	0	0
819249	0	0	0	0	0	0	1	0
820412	2	0	0	0	1	0	1	0
820417	2	0	0	0	3	0	1	0
820447	1	0	0	0	2	0	1	0
822651	1	0	0	0	0	0	0	0
822661	1	0	0	0	0	0	0	0
822693	1	0	0	0	0	0	0	0
822699	0	0	0	0	0	0	0	0
823669	4	4	8	3	9	4	12	9
824193	0	0	0	0	0	0	0	0
824201	0	0	0	0	0	0	0	0
824219	0	0	0	0	0	0	0	0
824221	0	0	0	0	0	0	0	0
824566	0	0	0	0	0	0	0	0
824630	1	0	0	0	0	0	0	0
826335	1	0	0	0	0	0	0	0
826349	1	0	0	0	0	0	0	0
826381	1	0	0	0	0	0	0	0
826392	1	0	0	0	0	0	0	0
826441	2	2	0	0	2	0	1	0
826459	2	2	0	0	2	0	1	0
827399	1	0	0	0	0	0	0	0
827404	1	0	0	0	0	0	0	0
827466	1	0	0	0	0	0	0	0
827479	2	0	0	0	0	0	0	0
827502	2	0	0	0	0	0	0	0
827715	0	0	1	0	0	0	0	0
827941	0	0	1	0	0	2	1	3
827948	0	0	1	0	1	2	2	3
827965	0	0	1	0	1	2	2	3
827971	0	0	1	0	1	2	1	4
827973	0	0	1	0	1	2	2	4
828158	38	62	138	7	97	48	86	170
828165	39	63	139	7	100	32	85	172
828171	40	58	140	8	96	53	86	168
828234	1	0	1	0	0	1	0	0
828240	1	0	1	0	0	1	0	0
828242	1	0	1	0	0	1	0	0
828245	1	0	1	0	0	1	0	0
828258	1	0	1	0	0	0	0	0
829108	1	0	0	0	0	0	0	0
829175	1	0	0	0	0	1	0	0
829218	32	57	75	17	31	38	53	140
829260	29	29	9	3	1	32	2	9
829263	18	23	12	2	2	24	3	8
829298	13	8	1	7	17	7	13	16
829327	20	16	23	9	20	15	11	62
829379	38	23	11	9	3	32	13	82
829438	1	0	0	0	0	0	0	0
829440	1	0	0	0	0	0	0	0
829455	0	0	0	0	0	0	0	0
829481	0	0	0	0	0	0	0	0
829496	0	0	0	0	0	0	0	0
829531	0	0	0	0	0	0	0	0
829558	0	0	0	0	0	0	0	0
829564	0	0	0	0	0	0	0	0
829624	1	1	0	0	0	0	0	0
829641	0	0	0	0	0	0	0	0
829643	1	0	0	0	0	0	0	0
829659	0	0	0	0	0	0	0	0
829662	0	0	0	0	0	0	0	0
829668	1	0	0	0	0	0	0	0
829674	1	0	0	0	0	0	0	0
829995	0	0	0	0	0	0	0	0
829998	0	1	0	0	0	0	0	0
830005	0	0	0	0	0	0	0	0
830012	0	0	0	0	0	0	0	0
830025	0	0	0	0	0	0	0	0
830038	0	0	0	0	0	0	0	0
830040	0	0	0	0	0	0	0	0
830043	0	0	0	0	0	0	0	0
830102	0	0	0	0	0	0	0	0
830137	0	0	0	0	0	0	0	0
830142	0	0	0	0	0	0	0	0
830156	0	0	0	0	0	0	0	0
830158	0	0	0	0	0	0	0	0
830166	0	0	0	0	0	0	0	0
830176	0	0	0	0	0	0	0	0
830179	0	0	0	0	0	0	0	0
830182	0	0	0	0	0	0	0	0
830189	0	0	0	0	0	0	0	0
830192	0	0	0	0	0	0	0	0
830194	0	1	0	0	0	0	0	0
830202	0	0	0	0	0	0	0	0
830220	0	0	0	0	0	0	0	0
830237	0	0	0	0	0	0	0	0
830246	0	0	0	0	0	0	0	1
830257	1	0	0	0	0	0	1	1
830276	0	0	0	0	0	0	0	0
830280	0	0	0	0	0	0	0	0
830285	0	0	0	0	0	0	0	0
830341	0	0	0	0	0	0	0	0
830367	0	0	0	0	0	0	0	0
830375	0	0	0	0	0	0	0	0
830377	0	0	0	0	0	0	0	0
830573	0	0	0	0	0	0	0	0
830586	0	0	0	0	0	0	0	0
830588	0	0	0	0	0	0	0	0
830596	0	0	0	0	0	0	0	0
830679	0	1	0	0	2	0	1	1
830683	0	2	0	1	2	0	1	3
830709	0	1	0	1	0	0	1	2
830711	0	1	0	1	0	0	2	1
830716	0	0	0	0	0	0	0	0
831516	0	0	0	0	0	0	0	0
831917	10	15	30	0	10	19	7	51
831959	6	14	22	0	8	15	3	31
832006	16	27	84	3	29	7	2	46
832191	0	0	0	0	0	0	0	0
832268	0	0	1	0	1	0	0	0
832291	0	0	0	0	0	0	0	0
832294	0	0	0	0	0	0	0	0
832299	0	0	0	0	0	0	0	0
832928	0	0	0	0	0	0	1	0
833084	13	9	7	1	6	6	12	22
833101	12	8	7	2	5	6	12	21
833122	10	7	7	2	4	6	10	18
833165	0	1	0	0	0	0	0	0
833177	1	0	1	0	3	0	2	0
833354	0	0	0	0	1	0	0	0
833417	0	0	1	0	0	0	0	0
833434	0	0	0	0	0	0	0	1
833444	0	0	0	0	0	0	0	1
834144	1	0	0	0	0	0	0	0
834177	7	0	0	0	0	0	0	1
834181	7	0	0	0	0	0	0	1
834186	6	0	0	0	0	0	0	1
834201	6	0	0	0	0	0	0	1
834208	7	0	0	0	0	0	0	1
834222	0	0	0	0	0	0	0	0
834312	1	2	1	0	3	1	0	0
834316	2	2	0	0	3	1	0	0
834321	2	2	0	0	3	1	0	0
834336	2	2	0	0	3	1	0	0
834343	0	2	0	0	2	1	0	0
834358	0	0	0	0	0	0	0	0
834668	10	0	0	13	0	0	0	10
834672	15	0	0	13	0	0	0	10
834692	8	0	0	10	0	0	0	11
834699	4	0	0	6	0	0	0	6
834714	0	0	0	0	0	0	0	0
835064	5	24	13	10	19	14	35	10
835068	8	27	22	6	19	16	35	25
835073	6	24	20	9	19	14	34	18
835088	9	26	30	6	19	17	35	34
835110	6	23	4	1	15	6	11	29
835114	8	23	17	0	16	13	17	32
835119	10	24	12	1	15	12	17	30
835134	7	24	14	2	16	8	14	26
835141	5	16	1	0	11	2	14	9
835174	0	0	0	0	0	0	0	0
835187	0	0	0	0	0	0	0	0
835199	0	11	0	0	3	0	10	3
835202	0	9	0	0	3	2	10	4
835204	1	8	0	0	3	0	10	2
835227	2	8	0	0	3	0	8	1
835230	0	5	0	0	2	0	5	2
835233	0	5	0	0	1	0	2	0
835235	0	3	0	0	0	0	1	0
835239	10	18	6	0	10	4	8	13
835253	13	19	17	4	10	19	8	17
835263	13	19	11	0	10	10	8	15
835271	12	18	17	1	10	18	8	20
835293	0	0	0	0	0	0	1	1
835304	0	1	0	0	0	0	1	0
835309	0	1	0	0	0	0	1	0
835311	0	1	0	0	0	0	1	0
835321	3	7	4	1	8	4	26	21
835325	8	6	5	1	12	7	28	15
835327	0	7	4	0	12	2	27	11
835330	1	6	2	0	12	1	28	8
835332	5	7	5	0	12	2	27	12
835349	6	4	12	1	12	2	28	28
835352	4	4	4	0	12	0	24	24
835382	0	0	0	0	0	0	0	0
835384	0	0	0	0	0	0	0	0
835391	0	0	0	0	0	0	0	0
835397	0	0	0	0	0	0	0	0
835408	0	0	0	0	0	0	0	0
835411	1	0	0	0	0	0	0	0
835413	1	0	0	0	0	0	0	0
835415	0	0	0	0	0	0	0	0
835417	1	0	0	0	0	0	0	0
835424	0	2	0	0	1	0	1	0
835436	0	2	0	0	1	0	1	0
835451	3	20	2	1	14	0	22	3
835455	8	20	5	1	14	0	22	11
835463	7	20	4	1	13	0	22	4
835478	2	7	1	0	8	0	12	1
835481	1	0	1	0	0	0	1	0
835487	0	0	0	1	0	0	0	0
835493	0	0	0	0	0	0	0	0
835495	0	0	0	0	0	0	0	0
835499	0	0	0	0	0	0	0	0
835501	0	0	0	0	0	0	0	0
835531	1	0	0	0	0	0	0	0
835542	1	0	0	0	0	0	0	0
835600	0	5	4	0	2	0	7	2
835615	0	4	5	0	2	1	5	0
835621	1	5	8	0	2	1	7	13
835655	1	0	0	0	0	0	0	0
835673	2	1	2	0	1	0	2	1
835679	3	1	0	0	1	1	2	0
835692	1	1	0	0	1	0	1	1
835710	45	23	28	10	38	3	25	41
835740	47	19	74	10	38	19	40	119
835742	27	14	38	3	31	12	38	76
835745	21	5	26	7	12	4	15	18
835854	0	0	0	0	0	0	0	1
836005	0	0	0	0	0	0	0	0
836014	0	0	0	0	0	0	0	0
836018	0	0	0	0	0	0	0	0
836081	28	36	63	9	34	29	24	30
836217	1	0	0	0	0	0	0	0
836259	0	0	0	0	0	0	0	0
836289	1	0	1	0	0	0	0	0
836330	0	0	0	0	1	1	0	0
836355	0	0	0	0	0	1	0	0
836370	1	0	0	0	0	0	0	0
837320	0	0	0	0	1	0	0	0
837402	32	12	26	8	15	10	36	46
837523	0	0	1	0	0	0	0	0
837647	0	0	0	0	0	0	0	0
837679	0	1	0	0	0	0	0	0
838242	0	0	0	0	0	0	1	1
838260	0	1	0	0	0	0	1	1
838272	0	1	1	0	0	0	1	0
838303	2	0	1	0	0	0	0	0
838305	2	0	1	0	0	0	0	0
838307	2	0	1	0	0	0	0	0
838330	1	1	0	0	0	0	0	0
838344	0	1	0	0	0	0	0	0
838347	0	1	0	0	0	0	0	0
838356	0	1	0	0	0	0	0	0
838371	27	37	49	20	39	30	36	72
838386	29	37	57	24	42	29	32	76
838456	39	48	78	31	51	50	54	124
838472	40	51	81	34	48	53	56	123
838525	5	21	46	0	20	13	17	25
838828	1	0	0	0	0	0	0	0
838947	0	0	0	0	0	0	0	0
838961	1	0	0	0	0	0	1	1
839000	4	5	2	1	4	0	7	6
839017	3	3	3	0	3	0	9	7
839070	0	0	0	0	0	0	0	0
839103	0	0	0	0	0	0	1	0
839114	0	0	0	0	0	0	0	0
839116	0	0	0	0	0	0	0	0
839147	0	0	0	0	0	0	0	0
839276	0	0	0	0	0	0	0	0
839614	0	0	0	0	1	0	0	0
839638	0	0	0	0	0	0	0	0
839914	0	0	0	0	0	0	1	1
839926	0	0	0	0	0	0	1	0
839938	0	0	0	0	0	0	0	0
839978	0	1	0	1	0	0	0	0
839986	0	1	0	0	0	0	0	0
840115	0	0	1	0	1	0	0	0
840122	0	0	1	0	1	0	0	0
840145	0	0	0	0	1	0	0	0
840567	0	0	0	0	0	0	0	1
840647	0	0	1	0	0	0	0	1
840666	0	0	1	0	0	0	0	1
840686	0	0	1	0	0	0	0	1
840699	0	0	0	1	0	0	0	0
840733	1	0	2	1	0	0	0	0
840748	2	0	1	0	3	0	0	0
840754	2	0	1	0	3	0	0	0
840769	2	0	0	0	2	0	0	0
840773	0	0	0	0	3	0	0	0
840786	1	1	0	0	1	0	0	2
840791	1	1	0	0	1	0	0	2
840799	0	1	0	0	1	0	0	2
840838	0	0	2	0	0	0	0	0
840871	0	0	2	0	0	0	0	0
841607	1	0	1	0	1	0	0	0
841625	0	0	0	0	1	0	0	0
841675	43	27	37	19	73	10	65	88
841778	11	3	16	8	20	7	32	29
841865	1	0	0	0	0	0	0	1
841868	2	0	0	0	0	0	0	1
841879	0	0	0	0	0	0	0	0
841890	5	0	0	8	0	0	0	6
841899	10	0	0	8	0	0	0	24
841925	9	0	0	5	0	0	0	12
841947	0	0	0	0	0	0	0	1
841962	0	0	0	0	0	0	0	0
842002	0	0	0	0	0	0	0	0
842005	0	0	0	0	1	0	0	0
842008	0	0	0	0	0	0	0	0
842036	0	0	0	0	1	0	0	0
842045	0	0	0	0	1	0	0	0
842512	0	0	0	0	0	0	0	0
842546	0	0	1	0	0	0	0	0
842568	0	0	0	0	1	0	1	0
842919	0	0	0	0	0	0	0	0
842945	0	0	1	0	0	0	0	0
842968	0	0	1	0	0	0	0	0
842992	0	0	1	0	0	0	0	0
843476	0	1	0	0	0	0	0	0
843514	0	0	0	0	0	0	0	0
843632	0	0	0	0	0	0	0	1
843657	0	0	0	0	0	0	0	1
843659	0	0	0	0	0	0	0	1
843672	0	0	0	0	0	0	0	1
843688	37	14	17	0	18	2	7	23
843699	36	16	19	0	18	5	9	25
843713	38	10	18	1	14	6	5	18
843739	0	0	0	0	1	1	1	0
844531	0	0	0	0	0	0	0	1
845073	0	0	0	0	0	0	0	0
845096	0	0	0	0	0	1	0	0
845267	0	0	0	0	1	0	0	0
845272	0	0	0	0	1	0	0	0
845288	0	0	0	0	1	0	0	0
845291	0	0	2	0	0	0	0	0
845300	0	0	2	0	0	0	0	0
845308	0	0	2	0	0	0	0	0
845335	0	0	1	0	0	0	0	0
845341	0	0	0	0	0	0	0	0
845349	0	0	0	0	0	0	0	0
845739	0	0	0	0	0	0	0	0
845757	0	0	0	0	0	0	0	0
845792	0	0	0	0	0	0	0	0
845831	0	0	1	0	0	0	1	0
845859	0	0	0	0	0	0	3	0
845903	0	0	0	0	0	0	0	0
845905	0	0	0	0	0	0	0	0
845907	0	0	0	0	0	0	0	0
845910	0	0	0	0	0	0	0	0
845983	0	0	0	0	0	0	0	0
846214	0	0	0	0	0	0	3	1
846506	0	2	0	0	0	0	1	0
846514	1	0	0	0	0	0	0	0
846541	2	3	1	0	2	2	0	1
846548	0	1	0	0	1	0	0	0
846556	0	0	0	0	0	0	0	0
846567	0	0	0	0	0	0	0	0
846582	0	0	0	0	0	0	0	0
846598	0	0	0	0	0	0	0	0
846777	1	0	0	0	0	0	0	0
846861	0	0	0	0	1	0	0	0
846871	0	0	0	0	1	0	0	0
846878	0	0	0	0	1	0	0	0
847520	1	0	0	0	0	0	0	0
847568	0	1	0	0	0	0	0	0
847886	1	0	0	0	0	0	0	1
848081	0	0	0	0	0	0	0	1
848297	0	0	0	0	0	0	0	0
848314	0	0	0	0	0	0	0	0
848325	1	0	1	0	0	0	0	1
848410	0	0	0	0	0	0	0	0
848842	0	0	1	0	9	0	0	25
848852	1	0	1	0	17	0	1	37
848868	2	5	1	0	13	3	2	40
848873	4	11	6	0	19	7	5	40
848889	0	3	0	0	12	0	0	29
848892	0	0	0	0	0	0	0	1
848895	0	0	0	0	0	0	0	1
848899	0	0	0	0	0	0	0	1
848910	0	0	0	0	3	0	0	2
848913	0	0	0	0	2	0	0	1
848938	0	0	0	0	1	0	0	0
848949	0	0	0	0	3	0	0	7
848954	0	1	0	0	19	0	1	29
848956	0	0	0	0	3	0	0	6
848981	0	0	0	0	0	0	0	2
848983	0	0	0	0	0	0	0	0
848985	0	0	0	0	3	0	0	0
849036	1	0	0	0	0	0	0	0
849043	0	0	0	0	0	0	0	0
849056	0	0	0	0	0	0	0	0
849062	0	0	0	0	0	0	0	0
849065	0	0	0	0	0	0	0	0
849068	0	0	0	0	0	0	0	0
849077	0	0	0	0	0	0	0	0
849082	0	0	0	0	0	0	0	0
849086	0	0	0	0	0	0	0	0
849091	0	0	0	0	0	0	0	0
849100	0	0	0	0	0	0	0	0
849102	0	0	0	0	0	0	0	0
849110	0	0	0	0	0	0	0	0
849112	0	0	0	0	0	0	0	0
849115	0	0	0	0	0	0	0	0
849119	0	0	0	0	0	0	0	0
849122	0	0	0	0	0	0	0	0
849124	0	0	0	0	0	0	0	0
849127	0	1	0	0	0	0	0	0
849133	0	0	0	0	0	0	0	0
849156	0	1	0	0	0	0	0	0
849159	0	0	0	0	0	0	0	0
849162	0	0	0	0	0	0	0	0
849165	0	0	0	0	0	0	0	0
849168	0	0	0	0	0	0	0	0
849171	0	0	0	0	0	0	0	0
849192	0	1	1	0	0	1	0	0
849196	0	0	0	0	0	0	0	0
849200	0	0	0	0	0	0	0	0
849202	0	0	0	0	0	0	0	0
849204	0	0	0	0	0	0	0	0
849214	0	0	0	0	0	0	0	0
849216	0	0	0	0	0	0	0	0
849224	0	0	0	0	0	0	0	0
849231	0	0	0	0	0	0	0	0
849233	0	0	0	0	0	0	0	0
849238	0	0	0	0	0	0	0	0
849242	0	0	0	0	0	0	0	0
849245	0	0	0	0	0	0	0	0
849250	0	0	0	0	0	0	0	1
849267	0	0	0	0	0	0	0	0
849276	0	0	0	0	0	0	0	0
849285	0	0	0	0	0	0	0	0
